method,family,reuse,alloc,T,comp,comm,commF,commB,D_init,E_laser,E_tune,E_dyn,E_leak,E_net,E_comp,E_total,flops,slotsF,slotsB,maxroute,maxfan,wire_bytes,sram_peak,Z,Rrun,Hmax,cores_used,local_frac,relaxed_real,net,mu,lam,bwd,sweeps,evals,u
BESTFIXE,FM,-1,"[50, 50, 50, 50, 50, 10]",0.0029035683553298637,0.0027498087364202966,0.00014983961890956693,3.057456513607e-06,0.00014678216239595994,3.92e-06,1.5016128898391467e-05,0.00038250569555327405,0.0004180048281599999,0.0013762914004263552,0.002191818053038021,0.00643747764,0.008629295693038021,643747764.0,5.0,5.0,49.0,49.0,34508800.0,2238648.0,180,12,0.002899648355329863,50,0.02,,NN3,16,64,R,,,50
MAX,FM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.002467753465989378,0.0005838845143235051,0.0018799489516658733,3.4196852747415572e-06,0.0018765292663911316,3.92e-06,0.0002487768911579191,0.12200484603963524,0.00699291138048,0.0011697151428789652,0.13041624945415214,0.007108805639999999,0.13752505509415214,710880564.0,69.0,54.0,500.0,999.0,571674368.0,988616.0,4844,12,0.002463833465989378,1000,0.0010253079507278836,,NN3,16,64,R,,,
F200,FM,-1,"[200, 200, 200, 200, 200, 10]",0.0015590021974318698,0.0009944089069719667,0.0005606732904599032,3.218914838430933e-06,0.0005574543756214723,3.92e-06,5.91679593848041e-05,0.00603456290021636,0.00165989677056,0.0007389670415827062,0.00849259467174387,0.00656429364,0.01505688831174387,656429364.0,20.0,17.0,199.0,199.0,135970560.0,1231280.0,780,12,0.00155508219743187,200,0.00500470898474289,,NN3,16,64,R,,,
BESTFIX,FM,-1,"[250, 250, 250, 250, 250, 10]",0.0014302621438301876,0.00086570914413842,0.0005606329996917676,2.6552400425983638e-06,0.0005579777596491692,3.92e-06,7.387876903979338e-05,0.009419660823940672,0.0020738398617600002,0.0006779442561755089,0.012245323710915976,0.006606565639999999,0.018851889350915974,660656564.0,20.0,17.0,249.0,249.0,169789440.0,1163512.0,980,12,0.0014263421438301877,250,0.004,,NN3,16,64,R,,,250
MAX,RRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0024677791276896703,0.0005838845143235051,0.0018799746133661653,3.419570535364091e-06,0.0018765550428308012,3.92e-06,0.0002487788515099315,0.12200565898535429,0.006992927047680001,0.0011697273065249037,0.13041709219106912,0.007108805639999999,0.1375258978310691,710880564.0,69.0,54.0,500.0,999.0,571675648.0,984608.0,4884,5,0.0024037629499308083,1000,0.0010230683090705487,,NN3,16,64,R,,,
F200,RRM,-1,"[200, 200, 200, 200, 200, 10]",0.0015617850736239997,0.0009944089069719667,0.0005634561666520329,3.2350136557000457e-06,0.0005602211529963329,3.92e-06,5.946326146479742e-05,0.006095017268121518,0.00166822232064,0.0007402861248977758,0.008562988975124091,0.00656429364,0.015127282615124091,656429364.0,20.0,17.0,399.0,200.0,136650752.0,770176.0,4020,2,0.0005736768912480974,1000,0.0,,NN3,16,64,R,,,
BESTFIX,RRM,-1,"[250, 250, 250, 250, 250, 10]",0.00143254105342773,0.00086570914413842,0.00056291190928931,2.6814888817202608e-06,0.0005602304204075897,3.92e-06,7.41791957919363e-05,0.009495808746892117,0.0020821497446400004,0.000679024459324744,0.012331162146648799,0.006606565639999999,0.018937727786648796,660656564.0,20.0,17.0,499.0,250.0,170468352.0,709640.0,5020,2,0.0005592108018651575,1000,0.0,,NN3,16,64,R,,,250
MAX,ORRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0024678046923027968,0.0005838845143235051,0.0018800001779792916,3.4192969260793633e-06,0.0018765808810532122,3.92e-06,0.0002487850571103227,0.12200843992298406,0.00699301635072,0.0011697394241515257,0.13041998075496591,0.007108805639999999,0.1375287863949659,710880564.0,69.0,54.0,500.0,999.0,571682944.0,968472.0,4884,5,0.002403788514543935,1000,0.0010103023516237401,,NN3,16,64,R,,,
F200,ORRM,-1,"[200, 200, 200, 200, 200, 10]",0.0015617844204921585,0.0009944089069719667,0.0005634555135201919,3.234660611461688e-06,0.0005602208529087302,3.92e-06,5.946319277121474e-05,0.006094680703518905,0.0016681377177599997,0.0007402858153132831,0.008562567429363403,0.00656429364,0.015126861069363402,656429364.0,20.0,17.0,397.0,200.0,136643840.0,934608.0,3980,4,0.0009153826941452846,1000,5.0857035223205874e-05,,NN3,16,64,R,,,
BESTFIX,ORRM,-1,"[250, 250, 250, 250, 250, 10]",0.0014324741607762341,0.00086570914413842,0.000562845016637814,2.6737925173240625e-06,0.00056017122412049,3.92e-06,7.41760599955351e-05,0.00948743238536477,0.002080407552,0.0006789927522079349,0.012321008749568239,0.006606565639999999,0.018927574389568238,660656564.0,20.0,17.0,447.0,250.0,170326016.0,857248.0,4148,4,0.0008412498821399096,1000,0.0008386123680241327,,NN3,16,64,R,,,250
RI,FM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0006364818292134099,0.0005874947526031756,4.5067076610234325e-05,2.656379518831302e-05,1.8503281421921305e-05,3.92e-06,7.739242207108791e-07,0.0003291540232195365,0.0030500955136000003,0.00030169238704715626,0.003681715848087404,0.00825343108,0.011935146928087404,825343108.0,536.0,413.0,500.0,999.0,1225984.0,969368.0,4844,12,0.00063256182921341,1000,0.0010253079507278836,"[4581.279075569832, 3799.6129702320413, 2440.7268498452577, 2061.6220349438418, 1533.1669692357566, 284.3315748284816]",NN3,16,8,T,,,
CS,FM,-1,"[1000, 750, 784, 1000, 500, 10]",0.0006355189162262801,0.0005874947526031756,4.4104163623104564e-05,2.608233869474814e-05,1.8021824928356424e-05,3.92e-06,7.567879297825061e-07,0.00029430484395979734,0.0027865155174399995,0.00030123596629125677,0.003382813115620836,0.00825343108,0.011636244195620836,825343108.0,505.0,382.0,500.0,999.0,1225984.0,969368.0,4980,12,0.0006315989162262802,1000,0.0010829760403530896,,NN3,16,8,T,2,8577,
CS,RRM,-1,"[1000, 750, 784, 1000, 500, 10]",0.0006355222701465446,0.0005874947526031756,4.410751754336896e-05,2.608560435395295e-05,1.8021913189416008e-05,3.92e-06,7.568814820926181e-07,0.0002943318494874395,0.002786768609279999,0.0003012375560494621,0.003383094896298993,0.00825343108,0.011636525976298993,825343108.0,505.0,382.0,500.0,999.0,1225984.0,906512.0,5884,5,0.0005938905028641151,1000,0.0009715006305170239,,NN3,16,8,T,2,8577,
CS,ORRM,32,"[1000, 750, 784, 1000, 500, 10]",0.0006355168156130619,0.0005874947526031756,4.4102063009886336e-05,2.6080185124894158e-05,1.8021877884992175e-05,3.92e-06,7.567880815915289e-07,0.0002943303526082346,0.0027867610316799993,0.0003012349706005913,0.0033830831429704166,0.00825343108,0.011636514222970417,825343108.0,505.0,382.0,500.0,999.0,1225984.0,906512.0,5844,8,0.0005938850836350563,1000,0.0009740226986128625,,NN3,16,8,T,,,
CS_Er,ORRM,-1,"[1000, 750, 784, 1000, 500, 10]",0.0006355287485083184,0.0005874947526031756,4.411399590514284e-05,2.6086151572522414e-05,1.8027844332620427e-05,3.92e-06,7.569933273899407e-07,0.00029441067521732205,0.0027867610316799993,0.0003012406267929429,0.0033831693270176544,0.00825343108,0.011636600407017654,825343108.0,505.0,382.0,500.0,999.0,1225984.0,906512.0,5844,8,0.0005938970165303127,1000,0.0009740226986128625,,NN3,16,8,T,,,
CSE,FM,-1,"[143, 150, 88, 100, 84, 10]",0.001445832666306837,0.0014088806723416849,3.303199396515211e-05,1.9839412685582167e-05,1.3192581279569944e-05,3.92e-06,5.574690056716232e-07,3.176285780079859e-05,0.00041018394624,0.0006853246838294406,0.0011278289568759107,0.00825343108,0.009381260036875911,825343108.0,72.0,56.0,149.0,149.0,1225984.0,1665368.0,628,12,0.001441912666306837,150,0.007614280947614281,,NN3,16,8,T,,,
BESTFIXE,FM,-1,"[125, 125, 125, 125, 125, 10]",0.0014656613159222353,0.0014282903951567925,3.345092076544265e-05,2.0090304100335502e-05,1.3360616665107149e-05,3.92e-06,5.615064506459194e-07,3.4018144102999646e-05,0.00043612207104000005,0.0006947234637471395,0.0011654251853407851,0.00825343108,0.009418856265340786,825343108.0,80.0,66.0,124.0,124.0,1225984.0,1669480.0,480,12,0.001461741315922235,125,0.008,,NN3,16,8,T,,,125
MAX,FM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0006364818292134099,0.0005874947526031756,4.5067076610234325e-05,2.656379518831302e-05,1.8503281421921305e-05,3.92e-06,7.739242207108791e-07,0.0003291540232195365,0.0030500955136000003,0.00030169238704715626,0.003681715848087404,0.00825343108,0.011935146928087404,825343108.0,536.0,413.0,500.0,999.0,1225984.0,969368.0,4844,12,0.00063256182921341,1000,0.0010253079507278836,,NN3,16,8,T,,,
F200,FM,-1,"[200, 200, 200, 200, 200, 10]",0.001094027552808457,0.001056349075186252,3.375847762220497e-05,2.022006662855682e-05,1.3538410993648143e-05,3.92e-06,5.80153597871218e-07,5.602029971457941e-05,0.0006940863078399999,0.0005185690600312086,0.0012692558211836592,0.00825343108,0.00952268690118366,825343108.0,125.0,102.0,199.0,199.0,1225984.0,1369552.0,780,12,0.0010901075528084567,200,0.00500470898474289,,NN3,16,8,T,,,
BESTFIX,FM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0006364818292134099,0.0005874947526031756,4.5067076610234325e-05,2.656379518831302e-05,1.8503281421921305e-05,3.92e-06,7.739242207108791e-07,0.0003291540232195365,0.0030500955136000003,0.00030169238704715626,0.003681715848087404,0.00825343108,0.011935146928087404,825343108.0,536.0,413.0,500.0,999.0,1225984.0,969368.0,4844,12,0.00063256182921341,1000,0.0010253079507278836,,NN3,16,8,T,,,1000
MAX,RRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0006364851831336742,0.0005874947526031756,4.507043053049872e-05,2.656706084751783e-05,1.8503369682980892e-05,3.92e-06,7.74017773020991e-07,0.0003291555209507784,0.0030501030912,0.0003016939768053616,0.003681726606729161,0.00825343108,0.011935157686729161,825343108.0,536.0,413.0,500.0,999.0,1225984.0,906512.0,4884,5,0.0005948534158512448,1000,0.0010230683090705487,,NN3,16,8,T,,,
F200,RRM,-1,"[200, 200, 200, 200, 200, 10]",0.0010942948955579533,0.001056349075186252,3.402582037170136e-05,2.0354717701066463e-05,1.3671102670634896e-05,3.92e-06,5.847498437407521e-07,5.676817538283207e-05,0.0006975371468799998,0.0005186957804944698,0.0012735858526010425,0.00825343108,0.009527016932601043,825343108.0,125.0,102.0,399.0,200.0,1225984.0,664704.0,4020,2,0.0003636830460499107,1000,0.0,,NN3,16,8,T,,,
BESTFIX,RRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0006364851831336742,0.0005874947526031756,4.507043053049872e-05,2.656706084751783e-05,1.8503369682980892e-05,3.92e-06,7.74017773020991e-07,0.0003291555209507784,0.0030501030912,0.0003016939768053616,0.003681726606729161,0.00825343108,0.011935157686729161,825343108.0,536.0,413.0,500.0,999.0,1225984.0,906512.0,4884,5,0.0005948534158512448,1000,0.0010230683090705487,,NN3,16,8,T,,,1000
MAX,ORRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0006364851831336742,0.0005874947526031756,4.507043053049874e-05,2.656706084751784e-05,1.85033696829809e-05,3.92e-06,7.740177730209912e-07,0.00032915725292019017,0.00305012468736,0.0003016939768053616,0.0036817499348585727,0.00825343108,0.011935181014858572,825343108.0,536.0,413.0,500.0,999.0,1225984.0,884104.0,4884,5,0.0005948534158512448,1000,0.0010103023516237401,,NN3,16,8,T,,,
F200,ORRM,-1,"[200, 200, 200, 200, 200, 10]",0.001094290888505848,0.001056349075186252,3.4021813319595996e-05,2.0352511174576725e-05,1.3669302145019271e-05,3.92e-06,5.846811501580737e-07,5.675887219659057e-05,0.0006975007744,0.000518693881151772,0.0012735382088985205,0.00825343108,0.009526969288898521,825343108.0,125.0,102.0,397.0,200.0,1225984.0,949136.0,3980,4,0.0006243234525313484,1000,5.0857035223205874e-05,,NN3,16,8,T,,,
BESTFIX,ORRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0006364851831336742,0.0005874947526031756,4.507043053049874e-05,2.656706084751784e-05,1.85033696829809e-05,3.92e-06,7.740177730209912e-07,0.00032915725292019017,0.00305012468736,0.0003016939768053616,0.0036817499348585727,0.00825343108,0.011935181014858572,825343108.0,536.0,413.0,500.0,999.0,1225984.0,884104.0,4884,5,0.0005948534158512448,1000,0.0010103023516237401,,NN3,16,8,T,,,1000
RI,FM,-1,"[1000, 75, 55, 64, 45, 9]",0.006206374369261947,0.003910633053975584,0.002287901315286363,4.039190831308175e-05,0.0022475094069732814,7.84e-06,3.7348529555628984e-05,0.009204853030818628,0.0010412719104,0.0029418214510301627,0.01322529492180442,0.01275433172,0.02597962664180442,1275433172.0,156.0,33.0,500.0,999.0,85787392.0,2642648.0,4018,12,0.006198534369261946,1000,0.008588820384374548,"[5317.740037940094, 75.1555410419442, 54.5350493733753, 63.78744077911567, 44.81187138867283, 8.55648693647191]",NN3,32,8,R,,,
CS,FM,-1,"[1000, 119, 72, 80, 48, 5]",0.005983432314214052,0.0029586058643269503,0.0030169864498871017,3.963738771310839e-05,0.002977349062173993,7.84e-06,5.15050690645889e-05,0.014730943036052687,0.00144005855232,0.0028361469169374603,0.019058653574374737,0.012794985799999999,0.031853639374374736,1279498580.0,165.0,41.0,500.0,999.0,118368000.0,2443608.0,4022,12,0.0059755923142140515,1000,0.005724924872610078,,NN3,32,8,R,3,12865,
CS,RRM,-1,"[1000, 120, 56, 80, 48, 5]",0.005998454226298467,0.0031133105733002326,0.002877303652998235,3.9576794258874364e-05,0.0028377268587393605,7.84e-06,4.9322610400705465e-05,0.014652199661680923,0.0013786086604800003,0.0028432673032654735,0.018923398235827102,0.012787945799999999,0.0317113440358271,1278794580.0,163.0,39.0,500.0,999.0,113347584.0,1660640.0,4746,2,0.00282863018461324,1000,0.0005489227391244682,,NN3,32,8,R,2,8577,
CS,ORRM,64,"[1000, 120, 72, 78, 48, 5]",0.005989834526829678,0.0029585796417837752,0.0030234148850459028,3.9745868570316066e-05,0.0029836690164755865,7.84e-06,5.16584454664017e-05,0.014847230431339106,0.00144435449856,0.0028391815657172674,0.019182424941082774,0.01279512404,0.03197754898108277,1279512404.0,165.0,41.0,500.0,999.0,118718976.0,1958752.0,4322,3,0.004230651590679538,1000,0.0036766945428280524,,NN3,32,8,R,,,
CS_Er,ORRM,-1,"[1000, 120, 72, 78, 47, 5]",0.005989855968273227,0.0029585493803041835,0.0030234665879690435,3.979755384124479e-05,0.0029836690341277987,7.84e-06,5.154821612283758e-05,0.014842653567167845,0.00144126179328,0.0028391917289615092,0.019174655305532192,0.01279480404,0.03196945934553219,1279480404.0,165.0,41.0,500.0,999.0,118466304.0,1958752.0,4322,3,0.004230651590679538,1000,0.00365636691870961,,NN3,32,8,R,,,
CSE,FM,-1,"[69, 52, 32, 39, 32, 5]",0.007566448226762398,0.00607567668378368,0.0014829315429787174,3.929489380712526e-05,0.0014436366491715922,7.84e-06,2.435481713064282e-05,0.0006811100649705485,0.00067662723072,0.0035864964594853766,0.004968588572306568,0.012717499719999999,0.017686088292306567,1271749972.0,29.0,21.0,68.0,68.0,55996160.0,3219608.0,294,12,0.007558608226762395,69,0.019002561314931176,,NN3,32,8,R,,,
BESTFIXE,FM,-1,"[40, 40, 40, 40, 40, 10]",0.008470672790011667,0.007040966689111212,0.0014218661009004555,3.7749140216658895e-05,0.0013841169606837965,7.84e-06,2.4130755405928065e-05,0.0004916406641066863,0.0006703446835200001,0.00401509890246553,0.005201215005498145,0.012717270599999999,0.017918485605498143,1271727060.0,25.0,22.0,39.0,39.0,55482880.0,3381792.0,140,12,0.008462832790011667,40,0.025023109632094656,,NN3,32,8,R,,,40
MAX,FM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.03012810375689936,0.001161968444994983,0.028958295311904376,4.5302618717724747e-05,0.028912992693186652,7.84e-06,0.0004973038378677697,0.2439049136435349,0.01398582276096,0.014280721180770296,0.27266876142313295,0.0140768354,0.28674559682313294,1407683540.0,536.0,413.0,500.0,999.0,1143348736.0,1894344.0,4844,12,0.03012026375689936,1000,0.0010253079507278836,,NN3,32,8,R,,,
F200,FM,-1,"[200, 200, 200, 200, 200, 10]",0.008850895380910693,0.0019474710209355455,0.0068955843599751475,3.8958890157968585e-05,0.006856625469817179,7.84e-06,0.00011827201359787121,0.012063358609921639,0.00331979354112,0.0041953244105516685,0.01969674857519118,0.012987811399999999,0.03268455997519118,1298781140.0,125.0,102.0,199.0,199.0,271941120.0,2140208.0,780,12,0.008843055380910693,200,0.00500470898474289,,NN3,32,8,R,,,
BESTFIX,FM,-1,"[80, 80, 80, 80, 80, 10]",0.00672754632514358,0.003929082587128819,0.00279062373801476,3.803311348832021e-05,0.0027525906245264397,7.84e-06,4.766937562178813e-05,0.0019437520941877587,0.0013328165683200001,0.0031888569581180566,0.006513094996247604,0.0127849058,0.019298000796247605,1278490580.0,50.0,42.0,79.0,79.0,109606400.0,2609136.0,300,12,0.00671970632514358,80,0.012517534835873936,,NN3,32,8,R,,,80
MAX,RRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.030128210640231398,0.001161968444994983,0.028958402195236415,4.530588437692955e-05,0.028913096310859487,7.84e-06,0.0004973050443612561,0.2439054830000897,0.013985854095360002,0.014280771843469682,0.2726694139832807,0.0140768354,0.2867462493832807,1407683540.0,536.0,413.0,500.0,999.0,1143351296.0,1890336.0,4884,5,0.0299873759317725,1000,0.0010230683090705487,,NN3,32,8,R,,,
F200,RRM,-1,"[200, 200, 200, 200, 200, 10]",0.008885638017777834,0.0019474710209355455,0.006930326996842289,3.909354123047823e-05,0.0068912334556118105,7.84e-06,0.00011886758160844662,0.01218475138622989,0.00333644464128,0.004211792420426693,0.01985185602954503,0.012987811399999999,0.03283966742954503,1298781140.0,125.0,102.0,399.0,200.0,273301504.0,1284224.0,4020,2,0.003350717634172209,1000,0.0,,NN3,32,8,R,,,
BESTFIX,RRM,-1,"[80, 80, 80, 80, 80, 10]",0.0067624791966540265,0.003929082587128819,0.002825556609525208,3.8055161101005644e-05,0.0027875014484242022,7.84e-06,4.826554460940485e-05,0.001992687510715633,0.00134959300608,0.0032054151392140085,0.0065959612006190466,0.0127849058,0.019380867000619046,1278490580.0,50.0,42.0,159.0,80.0,110977024.0,1642032.0,1620,2,0.002735611997779301,410,0.0,,NN3,32,8,R,,,80
MAX,ORRM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.03012862475787844,0.001161968444994983,0.028958816312883457,4.5305884376929566e-05,0.02891351042850653,7.84e-06,0.0004973121671847855,0.24390902263449457,0.01398603270144,0.01428096813523438,0.2726733356383538,0.0140768354,0.28675017103835376,1407683540.0,536.0,413.0,500.0,999.0,1143365888.0,1874072.0,4884,5,0.029987790049419545,1000,0.0010103023516237401,,NN3,32,8,R,,,
F200,ORRM,-1,"[200, 200, 200, 200, 200, 10]",0.00888563401072573,0.0019474710209355455,0.006930322989790184,3.909133470398849e-05,0.006891231655086196,7.84e-06,0.00011886751291486394,0.012184084843241298,0.0033362754355199995,0.004211790521083995,0.019851018312760156,0.012987811399999999,0.032838829712760156,1298781140.0,125.0,102.0,397.0,200.0,273287680.0,1550288.0,3980,4,0.005656711788250038,1000,5.0857035223205874e-05,,NN3,32,8,R,,,
BESTFIX,ORRM,-1,"[80, 80, 80, 80, 80, 10]",0.0067624791966540265,0.003929082587128819,0.002825556609525208,3.8055161101005644e-05,0.0027875014484242022,7.84e-06,4.826554460940485e-05,0.001992687510715633,0.00134959300608,0.0032054151392140085,0.0065959612006190466,0.0127849058,0.019380867000619046,1278490580.0,50.0,42.0,159.0,80.0,110977024.0,1642032.0,1620,2,0.002735611997779301,410,0.0,,NN3,32,8,R,,,80
RI,FM,-1,"[1000, 1000, 784, 1000, 500, 10]",0.0005972484101514017,0.0005874947526031756,5.833657548226051e-06,3.4196852747415572e-06,2.4139722734844946e-06,3.92e-06,7.755344520367222e-07,0.0003297070747599141,0.0030500955136000003,0.00028309574641176435,0.0036636738692237157,0.00825343108,0.011917104949223715,825343108.0,69.0,54.0,500.0,999.0,1225984.0,969368.0,4844,12,0.0005933284101514016,1000,0.0010253079507278836,"[12957.814003373862, 10746.928388541744, 6903.4180261986485, 5831.147684609599, 4336.451042551322, 804.2111386666785]",NN3,16,64,T,,,
CS,FM,-1,"[1000, 750, 784, 1000, 500, 10]",0.0005971260874054517,0.0005874947526031756,5.711334802276094e-06,3.3585239017665787e-06,2.352810900509516e-06,3.92e-06,7.57754346019702e-07,0.00029454701517308527,0.0027865155174399995,0.0002830377654301841,0.0033648580523892883,0.00825343108,0.011618289132389287,825343108.0,65.0,50.0,500.0,999.0,1225984.0,969368.0,4980,12,0.0005932060874054517,1000,0.0010829760403530896,,NN3,16,64,T,2,8577,
