net,mu,bwd,tree,B_e,alloc,T
NN3,1,R,0,1333521432.163324,"[667, 100, 98, 125, 125, 10]",0.0008031739527534827
NN3,1,R,0,1778279410.0389228,"[500, 150, 131, 125, 125, 10]",0.0006049124768463781
NN3,1,R,0,2371373705.6616554,"[500, 150, 131, 125, 125, 10]",0.0005013618829553467
NN3,1,R,0,3162277660.1683793,"[500, 150, 131, 125, 125, 10]",0.0004237098922235255
NN3,1,R,0,4216965034.2858224,"[512, 167, 157, 167, 167, 10]",0.0003565364953655419
NN3,1,R,0,5623413251.903491,"[512, 256, 157, 167, 167, 10]",0.00030964810878607893
NN3,1,R,0,7498942093.324558,"[512, 256, 157, 167, 167, 10]",0.00026935289366799675
NN3,1,R,0,10000000000.0,"[512, 256, 157, 167, 167, 10]",0.0002391357451871413
NN3,1,R,0,13335214321.63324,"[504, 253, 196, 167, 167, 10]",0.0002159354395419734
NN3,1,R,0,17782794100.38923,"[504, 253, 196, 167, 167, 10]",0.00019820716071286342
NN3,1,R,0,23713737056.61655,"[504, 253, 196, 254, 167, 10]",0.00018450508798713517
NN3,1,R,0,31622776601.683792,"[504, 379, 196, 334, 167, 10]",0.00017369673115396006
NN3,1,R,0,42169650342.85822,"[504, 379, 265, 334, 250, 10]",0.00016321660981309758
NN3,1,R,0,56234132519.034904,"[504, 379, 265, 334, 250, 10]",0.00015485639058003444
NN3,1,R,0,74989420933.24557,"[504, 506, 392, 334, 250, 10]",0.00014766347602272997
NN3,1,R,0,100000000000.0,"[504, 506, 392, 334, 250, 10]",0.00014178972068587192
NN3,1,R,0,133352143216.3324,"[504, 506, 392, 500, 250, 10]",0.00013719650702055279
NN3,1,R,0,177827941003.89227,"[504, 506, 392, 500, 500, 10]",0.0001334979152893955
NN3,1,R,0,237137370566.16553,"[504, 506, 392, 500, 500, 10]",0.00013059525820375322
NN3,1,R,0,316227766016.83795,"[503, 504, 392, 500, 500, 10]",0.0001284119760771632
NN3,1,R,0,421696503428.5823,"[833, 750, 392, 500, 500, 10]",0.00012594168627486592
NN3,1,R,0,562341325190.3491,"[1000, 750, 392, 500, 500, 10]",0.00012379556218252653
NN3,1,R,0,749894209332.4558,"[1000, 750, 392, 500, 500, 10]",0.00012186253726876448
NN3,1,R,0,1000000000000.0,"[1000, 750, 392, 500, 500, 10]",0.00012041297307943896
NN3,1,R,0,1333521432163.324,"[1000, 750, 784, 500, 500, 10]",0.00011911974844686039
NN3,1,R,0,1778279410038.9229,"[1000, 750, 784, 500, 500, 10]",0.00011814365721916964
NN3,1,R,0,2371373705661.6553,"[1000, 750, 784, 1000, 500, 10]",0.00011732765475849595
NN3,1,R,0,3162277660168.3794,"[1000, 750, 784, 1000, 500, 10]",0.00011662755834205619
NN3,1,R,0,4216965034285.8223,"[1000, 750, 784, 1000, 500, 10]",0.0001161025600933936
NN3,1,R,0,5623413251903.491,"[1000, 750, 784, 1000, 500, 10]",0.00011570886694681185
NN3,1,R,0,7498942093324.559,"[1000, 750, 784, 1000, 500, 10]",0.00011541363873593632
NN3,1,R,0,10000000000000.0,"[1000, 750, 784, 1000, 500, 10]",0.00011519224881016918
NN3,1,R,0,1e+18,"[1000, 750, 784, 1000, 500, 10]",0.00011452846024812119
NN3,1,R,0,435200000000.0,"[833, 750, 392, 500, 500, 10]",0.00012568461685344404
NN3,1,R,1,1000000000.0,"[500, 150, 131, 125, 125, 10]",0.0009271413021270325
NN3,1,R,1,1333521432.163324,"[500, 150, 131, 125, 125, 10]",0.000742999413113309
NN3,1,R,1,1778279410.0389228,"[500, 150, 131, 125, 125, 10]",0.0006049124768463781
NN3,1,R,1,2371373705.6616554,"[512, 167, 157, 167, 167, 10]",0.0004918903658586271
NN3,1,R,1,3162277660.1683793,"[512, 256, 157, 167, 167, 10]",0.0004084827442837921
NN3,1,R,1,4216965034.2858224,"[512, 256, 157, 167, 167, 10]",0.00034346841450921584
NN3,1,R,1,5623413251.903491,"[512, 256, 157, 167, 167, 10]",0.0002947145450876304
NN3,1,R,1,7498942093.324558,"[504, 253, 196, 167, 167, 10]",0.0002572533190741769
NN3,1,R,1,10000000000.0,"[504, 253, 196, 167, 167, 10]",0.00022919119931595885
NN3,1,R,1,13335214321.63324,"[504, 253, 196, 254, 167, 10]",0.00020750712543354447
NN3,1,R,1,17782794100.38923,"[504, 379, 265, 334, 167, 10]",0.00018992823919189759
NN3,1,R,1,23713737056.61655,"[504, 379, 265, 334, 250, 10]",0.00017508601978100604
NN3,1,R,1,31622776601.683792,"[517, 506, 265, 334, 250, 10]",0.00016352793296297652
NN3,1,R,1,42169650342.85822,"[517, 506, 392, 334, 250, 10]",0.00015381843925580234
NN3,1,R,1,56234132519.034904,"[517, 506, 392, 500, 250, 10]",0.00014636344348426347
NN3,1,R,1,74989420933.24557,"[517, 506, 392, 500, 250, 10]",0.0001405747298248299
NN3,1,R,1,100000000000.0,"[517, 506, 392, 500, 500, 10]",0.00013590730205312142
NN3,1,R,1,133352143216.3324,"[517, 506, 392, 500, 500, 10]",0.00013240204338591357
NN3,1,R,1,177827941003.89227,"[667, 506, 392, 500, 500, 10]",0.00012975026270420253
NN3,1,R,1,237137370566.16553,"[833, 750, 392, 500, 500, 10]",0.0001265823376042631
NN3,1,R,1,316227766016.83795,"[1000, 750, 392, 500, 500, 10]",0.0001241079245030428
NN3,1,R,1,421696503428.5823,"[1000, 750, 392, 500, 500, 10]",0.00012209677596413328
NN3,1,R,1,562341325190.3491,"[1000, 750, 784, 500, 500, 10]",0.00012050202452042716
NN3,1,R,1,749894209332.4558,"[1000, 750, 784, 500, 500, 10]",0.00011918021804243616
NN3,1,R,1,1000000000000.0,"[1000, 750, 784, 500, 500, 10]",0.0001181890030187326
NN3,1,R,1,1333521432163.324,"[1000, 750, 784, 1000, 500, 10]",0.00011729473535939884
NN3,1,R,1,1778279410038.9229,"[1000, 750, 784, 1000, 500, 10]",0.00011660287227529856
NN3,1,R,1,2371373705661.6553,"[1000, 750, 784, 1000, 500, 10]",0.00011608404815488088
NN3,1,R,1,3162277660168.3794,"[1000, 750, 784, 1000, 500, 10]",0.00011569498495131763
NN3,1,R,1,4216965034285.8223,"[1000, 750, 784, 1000, 500, 10]",0.00011540322870790123
NN3,1,R,1,5623413251903.491,"[1000, 750, 784, 1000, 500, 10]",0.00011518444239042669
NN3,1,R,1,7498942093324.559,"[1000, 750, 784, 1000, 500, 10]",0.00011502037579787134
NN3,1,R,1,10000000000000.0,"[1000, 750, 784, 1000, 500, 10]",0.00011489734321016918
NN3,1,R,1,1e+18,"[1000, 750, 784, 1000, 500, 10]",0.00011452845729906519
NN3,1,R,1,435200000000.0,"[1000, 750, 392, 500, 500, 10]",0.00012190967425590954
NN3,1,T,1,1000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.0007295583037897231
NN3,1,T,1,1333521432.163324,"[1000, 784, 784, 1000, 500, 10]",0.0005763575023510629
NN3,1,T,1,1778279410.0389228,"[1000, 784, 784, 1000, 500, 10]",0.0004614731084871202
NN3,1,T,1,2371373705.6616554,"[1000, 784, 784, 1000, 500, 10]",0.00037532196678588054
NN3,1,T,1,3162277660.1683793,"[1000, 784, 784, 1000, 500, 10]",0.00031071772449674104
NN3,1,T,1,4216965034.2858224,"[1000, 784, 784, 1000, 500, 10]",0.0002622713773058044
NN3,1,T,1,5623413251.903491,"[1000, 784, 784, 1000, 500, 10]",0.00022594174208401128
NN3,1,T,1,7498942093.324558,"[1000, 784, 784, 1000, 500, 10]",0.0001986983590040282
NN3,1,T,1,10000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00017826870378972307
NN3,1,T,1,13335214321.63324,"[1000, 784, 784, 1000, 500, 10]",0.00016294862364585707
NN3,1,T,1,17782794100.38923,"[1000, 784, 784, 1000, 500, 10]",0.0001514601842594628
NN3,1,T,1,23713737056.61655,"[1000, 784, 784, 1000, 500, 10]",0.00014284507008933882
NN3,1,T,1,31622776601.683792,"[1000, 784, 784, 1000, 500, 10]",0.00013638464586042488
NN3,1,T,1,42169650342.85822,"[1000, 784, 784, 1000, 500, 10]",0.00013154001114133122
NN3,1,T,1,56234132519.034904,"[1000, 784, 784, 1000, 500, 10]",0.0001279070476191519
NN3,1,T,1,74989420933.24557,"[1000, 784, 784, 1000, 500, 10]",0.0001251827093111536
NN3,1,T,1,100000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00012313974378972306
NN3,1,T,1,133352143216.3324,"[1000, 784, 784, 1000, 500, 10]",0.00012160773577533647
NN3,1,T,1,177827941003.89227,"[1000, 784, 784, 1000, 500, 10]",0.00012045889183669704
NN3,1,T,1,237137370566.16553,"[1000, 784, 784, 1000, 500, 10]",0.00011959738041968465
NN3,1,T,1,316227766016.83795,"[1000, 784, 784, 1000, 500, 10]",0.00011895133799679325
NN3,1,T,1,421696503428.5823,"[1000, 784, 784, 1000, 500, 10]",0.00011846687452488389
NN3,1,T,1,562341325190.3491,"[1000, 784, 784, 1000, 500, 10]",0.00011810357817266596
NN3,1,T,1,749894209332.4558,"[1000, 784, 784, 1000, 500, 10]",0.00011783114434186613
NN3,1,T,1,1000000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00011762684778972307
NN3,1,T,1,1333521432163.324,"[1000, 784, 784, 1000, 500, 10]",0.00011747364698828442
NN3,1,T,1,1778279410038.9229,"[1000, 784, 784, 1000, 500, 10]",0.00011735876259442047
NN3,1,T,1,2371373705661.6553,"[1000, 784, 784, 1000, 500, 10]",0.00011727261145271924
NN3,1,T,1,3162277660168.3794,"[1000, 784, 784, 1000, 500, 10]",0.0001172080072104301
NN3,1,T,1,4216965034285.8223,"[1000, 784, 784, 1000, 500, 10]",0.00011715956086323916
NN3,1,T,1,5623413251903.491,"[1000, 784, 784, 1000, 500, 10]",0.00011712323122801736
NN3,1,T,1,7498942093324.559,"[1000, 784, 784, 1000, 500, 10]",0.00011709598784493738
NN3,1,T,1,10000000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00011707555818972308
NN3,1,T,1,1e+18,"[1000, 784, 784, 1000, 500, 10]",0.00011701430440226708
NN3,1,T,1,435200000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00011842180378972308
NN3,1,T,0,1000000000.0,"[125, 125, 131, 125, 125, 10]",0.0008834028100986036
NN3,1,T,0,1333521432.163324,"[125, 125, 131, 125, 125, 10]",0.0007275608915104942
NN3,1,T,0,1778279410.0389228,"[154, 150, 131, 125, 125, 10]",0.000593878633356876
NN3,1,T,0,2371373705.6616554,"[182, 168, 157, 167, 167, 10]",0.000489251225107762
NN3,1,T,0,3162277660.1683793,"[182, 168, 157, 167, 167, 10]",0.0004204616458181648
NN3,1,T,0,4216965034.2858224,"[337, 168, 157, 167, 167, 10]",0.0003619366350432749
NN3,1,T,0,5623413251.903491,"[334, 256, 157, 167, 167, 10]",0.0003114062231476984
NN3,1,T,0,7498942093.324558,"[334, 256, 157, 167, 167, 10]",0.0002738646647835161
NN3,1,T,0,10000000000.0,"[334, 256, 196, 167, 167, 10]",0.0002455037265760502
NN3,1,T,0,13335214321.63324,"[334, 256, 196, 167, 167, 10]",0.00022343927367257996
NN3,1,T,0,17782794100.38923,"[334, 256, 196, 253, 172, 10]",0.00020631315599502873
NN3,1,T,0,23713737056.61655,"[501, 376, 196, 334, 170, 10]",0.0001920405735597054
NN3,1,T,0,31622776601.683792,"[501, 376, 267, 334, 256, 10]",0.0001786648282993564
NN3,1,T,0,42169650342.85822,"[501, 501, 267, 334, 256, 10]",0.00016804661368685544
NN3,1,T,0,56234132519.034904,"[501, 501, 392, 334, 256, 10]",0.00015915428634319235
NN3,1,T,0,74989420933.24557,"[501, 501, 392, 510, 255, 10]",0.00015204464751834571
NN3,1,T,0,100000000000.0,"[501, 501, 399, 500, 500, 10]",0.0001462191438027732
NN3,1,T,0,133352143216.3324,"[501, 501, 399, 500, 500, 10]",0.00014176464362189735
NN3,1,T,0,177827941003.89227,"[501, 501, 399, 500, 500, 10]",0.00013842423973078817
NN3,1,T,0,237137370566.16553,"[501, 501, 399, 500, 500, 10]",0.0001359192901960138
NN3,1,T,0,316227766016.83795,"[667, 750, 392, 500, 500, 10]",0.0001331596388020601
NN3,1,T,0,421696503428.5823,"[1000, 750, 392, 500, 500, 10]",0.00012992552856683407
NN3,1,T,0,562341325190.3491,"[1000, 750, 392, 500, 500, 10]",0.0001274070129499017
NN3,1,T,0,749894209332.4558,"[1000, 750, 784, 594, 500, 10]",0.00012517799251672657
NN3,1,T,0,1000000000000.0,"[1000, 750, 784, 1000, 500, 10]",0.00012328873578972308
NN3,1,T,0,1333521432163.324,"[1000, 750, 784, 1000, 500, 10]",0.00012171946401337333
NN3,1,T,0,1778279410038.9229,"[1000, 750, 784, 1000, 500, 10]",0.0001205426761954198
NN3,1,T,0,2371373705661.6553,"[1000, 750, 784, 1000, 500, 10]",0.00011966020982512348
NN3,1,T,0,3162277660168.3794,"[1000, 750, 784, 1000, 500, 10]",0.00011899845340410764
NN3,1,T,0,4216965034285.8223,"[1000, 750, 784, 1000, 500, 10]",0.00011850220609599929
NN3,1,T,0,5623413251903.491,"[1000, 750, 784, 1000, 500, 10]",0.00011813007311325201
NN3,1,T,0,7498942093324.559,"[1000, 750, 784, 1000, 500, 10]",0.00011785101274438821
NN3,1,T,0,10000000000000.0,"[1000, 750, 784, 1000, 500, 10]",0.00011764174698972307
NN3,1,T,0,1e+18,"[1000, 750, 784, 1000, 500, 10]",0.00011701431006415507
NN3,1,T,0,435200000000.0,"[1000, 750, 392, 500, 500, 10]",0.0001296130802042889
NN3,8,R,1,1000000000.0,"[667, 100, 98, 125, 125, 10]",0.006731098513688718
NN3,8,R,1,1333521432.163324,"[667, 100, 98, 125, 125, 10]",0.005230431756142247
NN3,8,R,1,1778279410.0389228,"[667, 100, 98, 125, 125, 10]",0.0041050904445204366
NN3,8,R,1,2371373705.6616554,"[667, 100, 98, 125, 125, 10]",0.003261203511412649
NN3,8,R,1,3162277660.1683793,"[667, 100, 98, 125, 125, 10]",0.002628377586943795
NN3,8,R,1,4216965034.2858224,"[500, 150, 131, 125, 125, 10]",0.001991182329726198
NN3,8,R,1,5623413251.903491,"[512, 167, 157, 167, 167, 10]",0.001618257091772427
NN3,8,R,1,7498942093.324558,"[512, 167, 157, 167, 167, 10]",0.0013504538675544074
NN3,8,R,1,10000000000.0,"[512, 256, 157, 167, 167, 10]",0.0011432336467662055
NN3,8,R,1,13335214321.63324,"[504, 253, 196, 167, 167, 10]",0.0009740002441924015
NN3,8,R,1,17782794100.38923,"[504, 253, 196, 254, 167, 10]",0.0008477024513564449
NN3,8,R,1,23713737056.61655,"[504, 253, 196, 254, 167, 10]",0.0007499076286543637
NN3,8,R,1,31622776601.683792,"[504, 379, 267, 254, 167, 10]",0.0006687695375925339
NN3,8,R,1,42169650342.85822,"[504, 379, 265, 334, 167, 10]",0.0006033666661402602
NN3,8,R,1,56234132519.034904,"[504, 379, 265, 334, 250, 10]",0.0005533359535678615
NN3,8,R,1,74989420933.24557,"[517, 506, 392, 334, 250, 10]",0.0005108458544300831
NN3,8,R,1,100000000000.0,"[517, 506, 392, 334, 250, 10]",0.0004774961018953764
NN3,8,R,1,133352143216.3324,"[517, 506, 392, 500, 250, 10]",0.00045165432965135326
NN3,8,R,1,177827941003.89227,"[517, 506, 392, 500, 500, 10]",0.0004315456778089108
NN3,8,R,1,237137370566.16553,"[517, 506, 392, 500, 500, 10]",0.00041577646337648976
NN3,8,R,1,316227766016.83795,"[517, 506, 392, 500, 500, 10]",0.0004039512207878955
NN3,8,R,1,421696503428.5823,"[833, 750, 784, 500, 500, 10]",0.00039176237195284546
NN3,8,R,1,562341325190.3491,"[833, 750, 784, 500, 500, 10]",0.00037968351791278895
NN3,8,R,1,749894209332.4558,"[1000, 750, 784, 500, 500, 10]",0.0003698021388670563
NN3,8,R,1,1000000000000.0,"[1000, 750, 784, 500, 500, 10]",0.0003618724186774277
NN3,8,R,1,1333521432163.324,"[1000, 750, 784, 500, 500, 10]",0.0003559259674255986
NN3,8,R,1,1778279410038.9229,"[1000, 750, 784, 500, 500, 10]",0.0003514667580657742
NN3,8,R,1,2371373705661.6553,"[1000, 750, 784, 1000, 500, 10]",0.0003476172518161836
NN3,8,R,1,3162277660168.3794,"[1000, 750, 784, 1000, 500, 10]",0.00034450474618767776
NN3,8,R,1,4216965034285.8223,"[1000, 750, 784, 1000, 500, 10]",0.0003421706962403465
NN3,8,R,1,5623413251903.491,"[1000, 750, 784, 1000, 500, 10]",0.0003404204057005501
NN3,8,R,1,7498942093324.559,"[1000, 750, 784, 1000, 500, 10]",0.0003391078729601074
NN3,8,R,1,10000000000000.0,"[1000, 750, 784, 1000, 500, 10]",0.0003381236122584902
NN3,8,R,1,1e+18,"[1000, 750, 784, 1000, 500, 10]",0.00033517252496965814
NN3,8,R,1,435200000000.0,"[833, 750, 784, 500, 500, 10]",0.0003902638630133477
NN3,8,R,0,1000000000.0,"[667, 100, 98, 125, 125, 10]",0.006839130513688717
NN3,8,R,0,1333521432.163324,"[667, 100, 98, 125, 125, 10]",0.005311444327364851
NN3,8,R,0,1778279410.0389228,"[667, 100, 98, 125, 125, 10]",0.0041658413025634
NN3,8,R,0,2371373705.6616554,"[667, 100, 98, 125, 125, 10]",0.0033067602280710457
NN3,8,R,0,3162277660.1683793,"[667, 100, 98, 125, 125, 10]",0.002662540304962126
NN3,8,R,0,4216965034.2858224,"[667, 100, 98, 125, 125, 10]",0.002179443515086147
NN3,8,R,0,5623413251.903491,"[667, 100, 98, 125, 125, 10]",0.0018171720298110518
NN3,8,R,0,7498942093.324558,"[500, 150, 131, 125, 125, 10]",0.0013798823589447682
NN3,8,R,0,10000000000.0,"[500, 150, 131, 125, 125, 10]",0.001183436634497696
NN3,8,R,0,13335214321.63324,"[512, 167, 157, 167, 167, 10]",0.0010080326508523215
NN3,8,R,0,17782794100.38923,"[512, 167, 157, 167, 167, 10]",0.0008928500929152852
NN3,8,R,0,23713737056.61655,"[504, 253, 196, 167, 167, 10]",0.0007881222351508452
NN3,8,R,0,31622776601.683792,"[504, 253, 196, 167, 167, 10]",0.0007083674846699996
NN3,8,R,0,42169650342.85822,"[504, 253, 196, 254, 167, 10]",0.0006464276588968288
NN3,8,R,0,56234132519.034904,"[504, 379, 267, 254, 167, 10]",0.0005957550195619314
NN3,8,R,0,74989420933.24557,"[504, 379, 265, 334, 167, 10]",0.0005491662586869406
NN3,8,R,0,100000000000.0,"[504, 379, 265, 334, 250, 10]",0.0005132936441180425
NN3,8,R,0,133352143216.3324,"[504, 506, 392, 334, 250, 10]",0.00048315633298221276
NN3,8,R,0,177827941003.89227,"[504, 506, 392, 334, 250, 10]",0.0004567318901024316
NN3,8,R,0,237137370566.16553,"[504, 506, 392, 500, 250, 10]",0.0004364566153429896
NN3,8,R,0,316227766016.83795,"[504, 506, 392, 500, 500, 10]",0.00042070649584403295
NN3,8,R,0,421696503428.5823,"[504, 506, 392, 500, 500, 10]",0.0004076482235871271
NN3,8,R,0,562341325190.3491,"[504, 506, 392, 500, 500, 10]",0.00039785590083778676
NN3,8,R,0,749894209332.4558,"[667, 507, 392, 500, 500, 10]",0.00039000956506087534
NN3,8,R,0,1000000000000.0,"[833, 750, 784, 500, 500, 10]",0.0003782823684251124
NN3,8,R,0,1333521432163.324,"[1000, 750, 784, 500, 500, 10]",0.00036931838210245
NN3,8,R,0,1778279410038.9229,"[1000, 750, 784, 500, 500, 10]",0.0003615096522809241
NN3,8,R,0,2371373705661.6553,"[1000, 750, 784, 500, 500, 10]",0.0003556539310055201
NN3,8,R,0,3162277660168.3794,"[1000, 750, 784, 500, 500, 10]",0.0003512627595296298
NN3,8,R,0,4216965034285.8223,"[1000, 750, 784, 1000, 500, 10]",0.00034776534732428553
NN3,8,R,0,5623413251903.491,"[1000, 750, 784, 1000, 500, 10]",0.0003446158021516315
NN3,8,R,0,7498942093324.559,"[1000, 750, 784, 1000, 500, 10]",0.0003422539764646273
NN3,8,R,0,10000000000000.0,"[1000, 750, 784, 1000, 500, 10]",0.0003404828570584902
NN3,8,R,0,1e+18,"[1000, 750, 784, 1000, 500, 10]",0.0003351725485621062
NN3,8,R,0,435200000000.0,"[833, 750, 392, 500, 500, 10]",0.0004160201832390814
NN3,8,T,1,1000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.005239995640365596
NN3,8,T,1,1333521432.163324,"[1000, 784, 784, 1000, 500, 10]",0.004014389228856315
NN3,8,T,1,1778279410.0389228,"[1000, 784, 784, 1000, 500, 10]",0.003095314077944774
NN3,8,T,1,2371373705.6616554,"[1000, 784, 784, 1000, 500, 10]",0.002406104944334856
NN3,8,T,1,3162277660.1683793,"[1000, 784, 784, 1000, 500, 10]",0.0018892710060217403
NN3,8,T,1,4216965034.2858224,"[1000, 784, 784, 1000, 500, 10]",0.0015017002284942469
NN3,8,T,1,5623413251.903491,"[1000, 784, 784, 1000, 500, 10]",0.001211063146719902
NN3,8,T,1,7498942093.324558,"[1000, 784, 784, 1000, 500, 10]",0.0009931160820800373
NN3,8,T,1,10000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.0008296788403655964
NN3,8,T,1,13335214321.63324,"[1000, 784, 784, 1000, 500, 10]",0.0007071181992146683
NN3,8,T,1,17782794100.38923,"[1000, 784, 784, 1000, 500, 10]",0.0006152106841235142
NN3,8,T,1,23713737056.61655,"[1000, 784, 784, 1000, 500, 10]",0.0005462897707625224
NN3,8,T,1,31622776601.683792,"[1000, 784, 784, 1000, 500, 10]",0.0004946063769312108
NN3,8,T,1,42169650342.85822,"[1000, 784, 784, 1000, 500, 10]",0.00045584929917846144
NN3,8,T,1,56234132519.034904,"[1000, 784, 784, 1000, 500, 10]",0.000426785591001027
NN3,8,T,1,74989420933.24557,"[1000, 784, 784, 1000, 500, 10]",0.00040499088453704055
NN3,8,T,1,100000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00038864716036559645
NN3,8,T,1,133352143216.3324,"[1000, 784, 784, 1000, 500, 10]",0.0003763910962505036
NN3,8,T,1,177827941003.89227,"[1000, 784, 784, 1000, 500, 10]",0.0003672003447413882
NN3,8,T,1,237137370566.16553,"[1000, 784, 784, 1000, 500, 10]",0.00036030825340528904
NN3,8,T,1,316227766016.83795,"[1000, 784, 784, 1000, 500, 10]",0.00035513991402215785
NN3,8,T,1,421696503428.5823,"[1000, 784, 784, 1000, 500, 10]",0.0003512642062468829
NN3,8,T,1,562341325190.3491,"[1000, 784, 784, 1000, 500, 10]",0.0003483578354291395
NN3,8,T,1,749894209332.4558,"[1000, 784, 784, 1000, 500, 10]",0.00034617836478274084
NN3,8,T,1,1000000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00034454399236559643
NN3,8,T,1,1333521432163.324,"[1000, 784, 784, 1000, 500, 10]",0.0003433183859540871
NN3,8,T,1,1778279410038.9229,"[1000, 784, 784, 1000, 500, 10]",0.0003423993108031756
NN3,8,T,1,2371373705661.6553,"[1000, 784, 784, 1000, 500, 10]",0.0003417101016695657
NN3,8,T,1,3162277660168.3794,"[1000, 784, 784, 1000, 500, 10]",0.0003411932677312526
NN3,8,T,1,4216965034285.8223,"[1000, 784, 784, 1000, 500, 10]",0.00034080569695372505
NN3,8,T,1,5623413251903.491,"[1000, 784, 784, 1000, 500, 10]",0.0003405150598719507
NN3,8,T,1,7498942093324.559,"[1000, 784, 784, 1000, 500, 10]",0.00034029711280731084
NN3,8,T,1,10000000000000.0,"[1000, 784, 784, 1000, 500, 10]",0.0003401336755655964
NN3,8,T,1,1e+18,"[1000, 784, 784, 1000, 500, 10]",0.0003396436452659484
NN3,8,T,1,435200000000.0,"[1000, 784, 784, 1000, 500, 10]",0.00035090364036559644
NN3,8,T,0,1000000000.0,"[80, 79, 79, 125, 125, 10]",0.00622872168396605
NN3,8,T,0,1333521432.163324,"[80, 79, 79, 125, 125, 10]",0.004938191810892124
NN3,8,T,0,1778279410.0389228,"[80, 79, 79, 125, 125, 10]",0.003970430932103438
NN3,8,T,0,2371373705.6616554,"[100, 100, 98, 125, 125, 10]",0.0030491280190497417
